session_test_id,device,age,gender,matr,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
masterthesis_mushra,headphones,36,male,,f5_a,C3,42,22608,
masterthesis_mushra,headphones,36,male,,m2_a,C1,81,17379,
masterthesis_mushra,headphones,36,male,,m2_a,C4,42,17379,
masterthesis_mushra,headphones,36,male,,m2_a,reference,95,17379,
masterthesis_mushra,headphones,36,male,,m2_a,C3,80,17379,
masterthesis_mushra,headphones,36,male,,m2_a,C2,83,17379,
masterthesis_mushra,headphones,36,male,,m2_o,C2,52,18825,
masterthesis_mushra,headphones,36,male,,m2_o,C3,61,18825,
masterthesis_mushra,headphones,36,male,,m2_o,C4,54,18825,
masterthesis_mushra,headphones,36,male,,m2_o,reference,86,18825,
masterthesis_mushra,headphones,36,male,,m2_o,C1,87,18825,
masterthesis_mushra,headphones,36,male,,m1_o,C3,47,18462,
masterthesis_mushra,headphones,36,male,,m1_o,reference,100,18462,
masterthesis_mushra,headphones,36,male,,m1_o,C4,62,18462,
masterthesis_mushra,headphones,36,male,,m1_o,C1,60,18462,
masterthesis_mushra,headphones,36,male,,m1_o,C2,84,18462,
masterthesis_mushra,headphones,36,male,,m4_i,reference,100,13858,
masterthesis_mushra,headphones,36,male,,m4_i,C3,77,13858,
masterthesis_mushra,headphones,36,male,,m4_i,C4,47,13858,
masterthesis_mushra,headphones,36,male,,m4_i,C1,94,13858,
masterthesis_mushra,headphones,36,male,,m4_i,C2,70,13858,
masterthesis_mushra,headphones,36,male,,f4_o,C4,46,21158,
masterthesis_mushra,headphones,36,male,,f4_o,C2,88,21158,
masterthesis_mushra,headphones,36,male,,f4_o,C1,92,21158,
masterthesis_mushra,headphones,36,male,,f4_o,C3,65,21158,
masterthesis_mushra,headphones,36,male,,f4_o,reference,87,21158,
masterthesis_mushra,headphones,24,male,459170,example_f4_o,C4,100,105562,
masterthesis_mushra,headphones,24,male,459170,example_f4_o,C2,92,105562,
masterthesis_mushra,headphones,24,male,459170,example_f4_o,C3,84,105562,
masterthesis_mushra,headphones,24,male,459170,example_f4_o,C1,71,105562,
masterthesis_mushra,headphones,24,male,459170,example_f4_o,reference,80,105562,
masterthesis_mushra,headphones,24,male,459170,example_m8_i,reference,100,60110,
masterthesis_mushra,headphones,24,male,459170,example_m8_i,C4,79,60110,
masterthesis_mushra,headphones,24,male,459170,example_m8_i,C2,100,60110,
masterthesis_mushra,headphones,24,male,459170,example_m8_i,C3,62,60110,
masterthesis_mushra,headphones,24,male,459170,example_m8_i,C1,78,60110,
masterthesis_mushra,headphones,24,male,459170,example_f1_i,reference,78,80839,
masterthesis_mushra,headphones,24,male,459170,example_f1_i,C1,58,80839,
masterthesis_mushra,headphones,24,male,459170,example_f1_i,C2,66,80839,
masterthesis_mushra,headphones,24,male,459170,example_f1_i,C3,49,80839,
masterthesis_mushra,headphones,24,male,459170,example_f1_i,C4,32,80839,
masterthesis_mushra,headphones,24,male,459170,example_m2_a,C3,85,64653,
masterthesis_mushra,headphones,24,male,459170,example_m2_a,C2,73,64653,
masterthesis_mushra,headphones,24,male,459170,example_m2_a,reference,62,64653,
masterthesis_mushra,headphones,24,male,459170,example_m2_a,C4,55,64653,
masterthesis_mushra,headphones,24,male,459170,example_m2_a,C1,37,64653,
masterthesis_mushra,headphones,24,male,459170,f4_i,C1,83,77721,
masterthesis_mushra,headphones,24,male,459170,f4_i,reference,56,77721,
masterthesis_mushra,headphones,24,male,459170,f4_i,C2,49,77721,
masterthesis_mushra,headphones,24,male,459170,f4_i,C4,36,77721,
masterthesis_mushra,headphones,24,male,459170,f4_i,C3,18,77721,
masterthesis_mushra,headphones,24,male,459170,f5_o,C4,47,70515,
masterthesis_mushra,headphones,24,male,459170,f5_o,reference,25,70515,
masterthesis_mushra,headphones,24,male,459170,f5_o,C2,23,70515,
masterthesis_mushra,headphones,24,male,459170,f5_o,C3,31,70515,
masterthesis_mushra,headphones,24,male,459170,f5_o,C1,13,70515,
masterthesis_mushra,headphones,24,male,459170,f8_o,C3,55,35792,
masterthesis_mushra,headphones,24,male,459170,f8_o,reference,76,35792,
masterthesis_mushra,headphones,24,male,459170,f8_o,C4,49,35792,
masterthesis_mushra,headphones,24,male,459170,f8_o,C1,37,35792,
masterthesis_mushra,headphones,24,male,459170,f8_o,C2,33,35792,
masterthesis_mushra,headphones,24,male,459170,m8_o,C4,100,38444,
masterthesis_mushra,headphones,24,male,459170,m8_o,reference,78,38444,
masterthesis_mushra,headphones,24,male,459170,m8_o,C3,58,38444,
masterthesis_mushra,headphones,24,male,459170,m8_o,C2,40,38444,
masterthesis_mushra,headphones,24,male,459170,m8_o,C1,53,38444,
masterthesis_mushra,headphones,24,male,459170,m2_a,C2,100,42984,
masterthesis_mushra,headphones,24,male,459170,m2_a,C3,86,42984,
masterthesis_mushra,headphones,24,male,459170,m2_a,C1,68,42984,
masterthesis_mushra,headphones,24,male,459170,m2_a,C4,52,42984,
masterthesis_mushra,headphones,24,male,459170,m2_a,reference,42,42984,
masterthesis_mushra,headphones,24,male,459170,f4_o,C4,43,58946,
masterthesis_mushra,headphones,24,male,459170,f4_o,reference,43,58946,
masterthesis_mushra,headphones,24,male,459170,f4_o,C2,23,58946,
masterthesis_mushra,headphones,24,male,459170,f4_o,C1,42,58946,
masterthesis_mushra,headphones,24,male,459170,f4_o,C3,31,58946,
masterthesis_mushra,headphones,24,male,459170,f8_a,C3,22,55181,
masterthesis_mushra,headphones,24,male,459170,f8_a,reference,39,55181,
masterthesis_mushra,headphones,24,male,459170,f8_a,C4,40,55181,
masterthesis_mushra,headphones,24,male,459170,f8_a,C1,16,55181,
masterthesis_mushra,headphones,24,male,459170,f8_a,C2,28,55181,
masterthesis_mushra,headphones,24,male,459170,m1_a,C3,35,46987,
masterthesis_mushra,headphones,24,male,459170,m1_a,reference,47,46987,
masterthesis_mushra,headphones,24,male,459170,m1_a,C4,62,46987,
masterthesis_mushra,headphones,24,male,459170,m1_a,C1,21,46987,
masterthesis_mushra,headphones,24,male,459170,m1_a,C2,22,46987,
masterthesis_mushra,headphones,24,male,459170,f4_a,C1,67,74564,
masterthesis_mushra,headphones,24,male,459170,f4_a,C4,69,74564,
masterthesis_mushra,headphones,24,male,459170,f4_a,C2,30,74564,
masterthesis_mushra,headphones,24,male,459170,f4_a,reference,38,74564,
masterthesis_mushra,headphones,24,male,459170,f4_a,C3,10,74564,
masterthesis_mushra,headphones,24,male,459170,m4_i,C4,32,60153,
masterthesis_mushra,headphones,24,male,459170,m4_i,C3,9,60153,
masterthesis_mushra,headphones,24,male,459170,m4_i,C2,12,60153,
masterthesis_mushra,headphones,24,male,459170,m4_i,C1,17,60153,
masterthesis_mushra,headphones,24,male,459170,m4_i,reference,9,60153,
masterthesis_mushra,headphones,24,male,459170,m4_o,C3,11,69443,
masterthesis_mushra,headphones,24,male,459170,m4_o,C2,20,69443,
masterthesis_mushra,headphones,24,male,459170,m4_o,C4,24,69443,
masterthesis_mushra,headphones,24,male,459170,m4_o,reference,44,69443,
masterthesis_mushra,headphones,24,male,459170,m4_o,C1,36,69443,
masterthesis_mushra,headphones,24,male,459170,m5_i,C4,48,71954,
masterthesis_mushra,headphones,24,male,459170,m5_i,C2,58,71954,
masterthesis_mushra,headphones,24,male,459170,m5_i,reference,61,71954,
masterthesis_mushra,headphones,24,male,459170,m5_i,C1,61,71954,
masterthesis_mushra,headphones,24,male,459170,m5_i,C3,32,71954,
masterthesis_mushra,headphones,24,male,459170,m1_o,C1,52,75160,
masterthesis_mushra,headphones,24,male,459170,m1_o,C3,29,75160,
masterthesis_mushra,headphones,24,male,459170,m1_o,reference,50,75160,
masterthesis_mushra,headphones,24,male,459170,m1_o,C4,68,75160,
masterthesis_mushra,headphones,24,male,459170,m1_o,C2,50,75160,
masterthesis_mushra,headphones,24,male,459170,m2_i,C2,55,68686,
masterthesis_mushra,headphones,24,male,459170,m2_i,C1,44,68686,
masterthesis_mushra,headphones,24,male,459170,m2_i,reference,36,68686,
masterthesis_mushra,headphones,24,male,459170,m2_i,C4,45,68686,
masterthesis_mushra,headphones,24,male,459170,m2_i,C3,33,68686,
masterthesis_mushra,headphones,24,male,459170,f6_o,C2,84,63073,
masterthesis_mushra,headphones,24,male,459170,f6_o,reference,75,63073,
masterthesis_mushra,headphones,24,male,459170,f6_o,C4,54,63073,
masterthesis_mushra,headphones,24,male,459170,f6_o,C3,47,63073,
masterthesis_mushra,headphones,24,male,459170,f6_o,C1,27,63073,
masterthesis_mushra,headphones,24,male,459170,f6_a,C3,42,64965,
masterthesis_mushra,headphones,24,male,459170,f6_a,reference,34,64965,
masterthesis_mushra,headphones,24,male,459170,f6_a,C4,23,64965,
masterthesis_mushra,headphones,24,male,459170,f6_a,C2,16,64965,
masterthesis_mushra,headphones,24,male,459170,f6_a,C1,21,64965,
masterthesis_mushra,headphones,24,male,459170,f1_i,reference,81,109899,
masterthesis_mushra,headphones,24,male,459170,f1_i,C4,47,109899,
masterthesis_mushra,headphones,24,male,459170,f1_i,C3,32,109899,
masterthesis_mushra,headphones,24,male,459170,f1_i,C1,45,109899,
masterthesis_mushra,headphones,24,male,459170,f1_i,C2,37,109899,
masterthesis_mushra,headphones,24,male,459170,f1_o,C2,27,56201,
masterthesis_mushra,headphones,24,male,459170,f1_o,C4,60,56201,
masterthesis_mushra,headphones,24,male,459170,f1_o,C3,25,56201,
masterthesis_mushra,headphones,24,male,459170,f1_o,reference,71,56201,
masterthesis_mushra,headphones,24,male,459170,f1_o,C1,26,56201,
masterthesis_mushra,headphones,24,male,459170,m8_i,C4,74,60914,
masterthesis_mushra,headphones,24,male,459170,m8_i,C1,77,60914,
masterthesis_mushra,headphones,24,male,459170,m8_i,C3,47,60914,
masterthesis_mushra,headphones,24,male,459170,m8_i,C2,56,60914,
masterthesis_mushra,headphones,24,male,459170,m8_i,reference,47,60914,
masterthesis_mushra,headphones,24,male,459170,m2_o,C3,14,45095,
masterthesis_mushra,headphones,24,male,459170,m2_o,C1,36,45095,
masterthesis_mushra,headphones,24,male,459170,m2_o,reference,32,45095,
masterthesis_mushra,headphones,24,male,459170,m2_o,C2,2,45095,
masterthesis_mushra,headphones,24,male,459170,m2_o,C4,38,45095,
masterthesis_mushra,headphones,24,male,459170,m5_o,C4,82,56518,
masterthesis_mushra,headphones,24,male,459170,m5_o,reference,54,56518,
masterthesis_mushra,headphones,24,male,459170,m5_o,C2,38,56518,
masterthesis_mushra,headphones,24,male,459170,m5_o,C3,28,56518,
masterthesis_mushra,headphones,24,male,459170,m5_o,C1,48,56518,
masterthesis_mushra,headphones,24,male,459170,m5_a,C1,72,56840,
masterthesis_mushra,headphones,24,male,459170,m5_a,C3,42,56840,
masterthesis_mushra,headphones,24,male,459170,m5_a,reference,60,56840,
masterthesis_mushra,headphones,24,male,459170,m5_a,C2,41,56840,
masterthesis_mushra,headphones,24,male,459170,m5_a,C4,50,56840,
masterthesis_mushra,headphones,24,male,459170,f6_i,reference,100,47475,
masterthesis_mushra,headphones,24,male,459170,f6_i,C4,30,47475,
masterthesis_mushra,headphones,24,male,459170,f6_i,C2,42,47475,
masterthesis_mushra,headphones,24,male,459170,f6_i,C1,18,47475,
masterthesis_mushra,headphones,24,male,459170,f6_i,C3,46,47475,
masterthesis_mushra,headphones,24,male,459170,f8_i,C1,38,48470,
masterthesis_mushra,headphones,24,male,459170,f8_i,C3,29,48470,
masterthesis_mushra,headphones,24,male,459170,f8_i,C2,20,48470,
masterthesis_mushra,headphones,24,male,459170,f8_i,reference,23,48470,
masterthesis_mushra,headphones,24,male,459170,f8_i,C4,31,48470,
masterthesis_mushra,headphones,24,male,459170,f5_i,C1,58,43747,
masterthesis_mushra,headphones,24,male,459170,f5_i,C4,30,43747,
masterthesis_mushra,headphones,24,male,459170,f5_i,C2,44,43747,
masterthesis_mushra,headphones,24,male,459170,f5_i,C3,38,43747,
masterthesis_mushra,headphones,24,male,459170,f5_i,reference,20,43747,
masterthesis_mushra,headphones,24,male,459170,f1_a,C3,26,35719,
masterthesis_mushra,headphones,24,male,459170,f1_a,C1,28,35719,
masterthesis_mushra,headphones,24,male,459170,f1_a,reference,30,35719,
masterthesis_mushra,headphones,24,male,459170,f1_a,C4,35,35719,
masterthesis_mushra,headphones,24,male,459170,f1_a,C2,18,35719,
masterthesis_mushra,headphones,24,male,459170,m4_a,C2,53,46981,
masterthesis_mushra,headphones,24,male,459170,m4_a,C4,44,46981,
masterthesis_mushra,headphones,24,male,459170,m4_a,C3,26,46981,
masterthesis_mushra,headphones,24,male,459170,m4_a,C1,30,46981,
masterthesis_mushra,headphones,24,male,459170,m4_a,reference,44,46981,
masterthesis_mushra,headphones,24,male,459170,m1_i,C3,53,41424,
masterthesis_mushra,headphones,24,male,459170,m1_i,C2,46,41424,
masterthesis_mushra,headphones,24,male,459170,m1_i,C1,33,41424,
masterthesis_mushra,headphones,24,male,459170,m1_i,reference,42,41424,
masterthesis_mushra,headphones,24,male,459170,m1_i,C4,34,41424,
masterthesis_mushra,headphones,24,male,459170,m8_a,C3,58,37596,
masterthesis_mushra,headphones,24,male,459170,m8_a,C2,56,37596,
masterthesis_mushra,headphones,24,male,459170,m8_a,reference,44,37596,
masterthesis_mushra,headphones,24,male,459170,m8_a,C4,30,37596,
masterthesis_mushra,headphones,24,male,459170,m8_a,C1,39,37596,
masterthesis_mushra,headphones,24,male,459170,f5_a,C2,80,43435,
masterthesis_mushra,headphones,24,male,459170,f5_a,C1,71,43435,
masterthesis_mushra,headphones,24,male,459170,f5_a,C3,60,43435,
masterthesis_mushra,headphones,24,male,459170,f5_a,C4,74,43435,
masterthesis_mushra,headphones,24,male,459170,f5_a,reference,56,43435,
masterthesis_mushra,headphones,29,male,382868,example_f4_o,C2,100,98588,
masterthesis_mushra,headphones,29,male,382868,example_f4_o,C3,79,98588,
masterthesis_mushra,headphones,29,male,382868,example_f4_o,C1,100,98588,
masterthesis_mushra,headphones,29,male,382868,example_f4_o,C4,20,98588,
masterthesis_mushra,headphones,29,male,382868,example_f4_o,reference,100,98588,
masterthesis_mushra,headphones,29,male,382868,example_m8_i,C1,72,45931,
masterthesis_mushra,headphones,29,male,382868,example_m8_i,reference,100,45931,
masterthesis_mushra,headphones,29,male,382868,example_m8_i,C3,40,45931,
masterthesis_mushra,headphones,29,male,382868,example_m8_i,C4,60,45931,
masterthesis_mushra,headphones,29,male,382868,example_m8_i,C2,59,45931,
masterthesis_mushra,headphones,29,male,382868,example_f1_i,C1,100,9795,
masterthesis_mushra,headphones,29,male,382868,example_f1_i,C3,100,9795,
masterthesis_mushra,headphones,29,male,382868,example_f1_i,C4,100,9795,
masterthesis_mushra,headphones,29,male,382868,example_f1_i,C2,100,9795,
masterthesis_mushra,headphones,29,male,382868,example_f1_i,reference,100,9795,
masterthesis_mushra,headphones,29,male,382868,example_m2_a,C4,100,2084,
masterthesis_mushra,headphones,29,male,382868,example_m2_a,C3,100,2084,
masterthesis_mushra,headphones,29,male,382868,example_m2_a,C2,100,2084,
masterthesis_mushra,headphones,29,male,382868,example_m2_a,C1,100,2084,
masterthesis_mushra,headphones,29,male,382868,example_m2_a,reference,100,2084,
masterthesis_mushra,headphones,29,male,382868,f1_o,C2,57,71479,
masterthesis_mushra,headphones,29,male,382868,f1_o,C3,57,71479,
masterthesis_mushra,headphones,29,male,382868,f1_o,reference,100,71479,
masterthesis_mushra,headphones,29,male,382868,f1_o,C1,47,71479,
masterthesis_mushra,headphones,29,male,382868,f1_o,C4,0,71479,
masterthesis_mushra,headphones,29,male,382868,f4_o,C1,86,75127,
masterthesis_mushra,headphones,29,male,382868,f4_o,C4,35,75127,
masterthesis_mushra,headphones,29,male,382868,f4_o,C2,43,75127,
masterthesis_mushra,headphones,29,male,382868,f4_o,reference,100,75127,
masterthesis_mushra,headphones,29,male,382868,f4_o,C3,41,75127,
masterthesis_mushra,headphones,29,male,382868,m8_i,C3,35,58589,
masterthesis_mushra,headphones,29,male,382868,m8_i,C1,93,58589,
masterthesis_mushra,headphones,29,male,382868,m8_i,reference,100,58589,
masterthesis_mushra,headphones,29,male,382868,m8_i,C4,38,58589,
masterthesis_mushra,headphones,29,male,382868,m8_i,C2,49,58589,
masterthesis_mushra,headphones,29,male,382868,f1_i,reference,95,52333,
masterthesis_mushra,headphones,29,male,382868,f1_i,C4,28,52333,
masterthesis_mushra,headphones,29,male,382868,f1_i,C3,7,52333,
masterthesis_mushra,headphones,29,male,382868,f1_i,C1,33,52333,
masterthesis_mushra,headphones,29,male,382868,f1_i,C2,29,52333,
masterthesis_mushra,headphones,29,male,382868,m4_o,C2,0,63808,
masterthesis_mushra,headphones,29,male,382868,m4_o,C4,27,63808,
masterthesis_mushra,headphones,29,male,382868,m4_o,C3,0,63808,
masterthesis_mushra,headphones,29,male,382868,m4_o,C1,65,63808,
masterthesis_mushra,headphones,29,male,382868,m4_o,reference,100,63808,
masterthesis_mushra,headphones,29,male,382868,m8_o,C3,40,55436,
masterthesis_mushra,headphones,29,male,382868,m8_o,C1,92,55436,
masterthesis_mushra,headphones,29,male,382868,m8_o,reference,97,55436,
masterthesis_mushra,headphones,29,male,382868,m8_o,C2,40,55436,
masterthesis_mushra,headphones,29,male,382868,m8_o,C4,52,55436,
masterthesis_mushra,headphones,29,male,382868,f5_i,C2,44,36007,
masterthesis_mushra,headphones,29,male,382868,f5_i,C3,61,36007,
masterthesis_mushra,headphones,29,male,382868,f5_i,C4,30,36007,
masterthesis_mushra,headphones,29,male,382868,f5_i,C1,91,36007,
masterthesis_mushra,headphones,29,male,382868,f5_i,reference,100,36007,
masterthesis_mushra,headphones,29,male,382868,f4_a,C1,81,74365,
masterthesis_mushra,headphones,29,male,382868,f4_a,C4,68,74365,
masterthesis_mushra,headphones,29,male,382868,f4_a,reference,100,74365,
masterthesis_mushra,headphones,29,male,382868,f4_a,C2,77,74365,
masterthesis_mushra,headphones,29,male,382868,f4_a,C3,79,74365,
masterthesis_mushra,headphones,29,male,382868,f1_a,C2,55,58277,
masterthesis_mushra,headphones,29,male,382868,f1_a,C3,54,58277,
masterthesis_mushra,headphones,29,male,382868,f1_a,C4,37,58277,
masterthesis_mushra,headphones,29,male,382868,f1_a,reference,100,58277,
masterthesis_mushra,headphones,29,male,382868,f1_a,C1,77,58277,
masterthesis_mushra,headphones,29,male,382868,m5_o,C4,52,79390,
masterthesis_mushra,headphones,29,male,382868,m5_o,reference,93,79390,
masterthesis_mushra,headphones,29,male,382868,m5_o,C2,48,79390,
masterthesis_mushra,headphones,29,male,382868,m5_o,C3,41,79390,
masterthesis_mushra,headphones,29,male,382868,m5_o,C1,93,79390,
masterthesis_mushra,headphones,29,male,382868,f8_a,C1,68,52317,
masterthesis_mushra,headphones,29,male,382868,f8_a,C2,39,52317,
masterthesis_mushra,headphones,29,male,382868,f8_a,reference,86,52317,
masterthesis_mushra,headphones,29,male,382868,f8_a,C4,54,52317,
masterthesis_mushra,headphones,29,male,382868,f8_a,C3,20,52317,
masterthesis_mushra,headphones,29,male,382868,f8_o,C2,43,45581,
masterthesis_mushra,headphones,29,male,382868,f8_o,C1,86,45581,
masterthesis_mushra,headphones,29,male,382868,f8_o,reference,100,45581,
masterthesis_mushra,headphones,29,male,382868,f8_o,C3,23,45581,
masterthesis_mushra,headphones,29,male,382868,f8_o,C4,32,45581,
masterthesis_mushra,headphones,29,male,382868,f6_i,C3,30,53754,
masterthesis_mushra,headphones,29,male,382868,f6_i,C2,52,53754,
masterthesis_mushra,headphones,29,male,382868,f6_i,C1,95,53754,
masterthesis_mushra,headphones,29,male,382868,f6_i,reference,100,53754,
masterthesis_mushra,headphones,29,male,382868,f6_i,C4,17,53754,
masterthesis_mushra,headphones,29,male,382868,m1_a,C4,53,51792,
masterthesis_mushra,headphones,29,male,382868,m1_a,C3,3,51792,
masterthesis_mushra,headphones,29,male,382868,m1_a,reference,94,51792,
masterthesis_mushra,headphones,29,male,382868,m1_a,C2,3,51792,
masterthesis_mushra,headphones,29,male,382868,m1_a,C1,81,51792,
masterthesis_mushra,headphones,29,male,382868,m2_a,C3,47,275180,
masterthesis_mushra,headphones,29,male,382868,m2_a,C2,49,275180,
masterthesis_mushra,headphones,29,male,382868,m2_a,C1,98,275180,
masterthesis_mushra,headphones,29,male,382868,m2_a,C4,60,275180,
masterthesis_mushra,headphones,29,male,382868,m2_a,reference,91,275180,
masterthesis_mushra,headphones,29,male,382868,m2_i,C4,44,46423,
masterthesis_mushra,headphones,29,male,382868,m2_i,C2,87,46423,
masterthesis_mushra,headphones,29,male,382868,m2_i,reference,91,46423,
masterthesis_mushra,headphones,29,male,382868,m2_i,C3,55,46423,
masterthesis_mushra,headphones,29,male,382868,m2_i,C1,93,46423,
masterthesis_mushra,headphones,29,male,382868,f5_a,C1,100,44781,
masterthesis_mushra,headphones,29,male,382868,f5_a,C3,45,44781,
masterthesis_mushra,headphones,29,male,382868,f5_a,C4,33,44781,
masterthesis_mushra,headphones,29,male,382868,f5_a,reference,100,44781,
masterthesis_mushra,headphones,29,male,382868,f5_a,C2,47,44781,
masterthesis_mushra,headphones,29,male,382868,f6_a,reference,100,34764,
masterthesis_mushra,headphones,29,male,382868,f6_a,C1,86,34764,
masterthesis_mushra,headphones,29,male,382868,f6_a,C2,85,34764,
masterthesis_mushra,headphones,29,male,382868,f6_a,C4,31,34764,
masterthesis_mushra,headphones,29,male,382868,f6_a,C3,43,34764,
masterthesis_mushra,headphones,29,male,382868,m4_i,reference,96,54510,
masterthesis_mushra,headphones,29,male,382868,m4_i,C1,89,54510,
masterthesis_mushra,headphones,29,male,382868,m4_i,C2,24,54510,
masterthesis_mushra,headphones,29,male,382868,m4_i,C4,37,54510,
masterthesis_mushra,headphones,29,male,382868,m4_i,C3,29,54510,
masterthesis_mushra,headphones,29,male,382868,m2_o,C2,30,42032,
masterthesis_mushra,headphones,29,male,382868,m2_o,C1,91,42032,
masterthesis_mushra,headphones,29,male,382868,m2_o,C4,59,42032,
masterthesis_mushra,headphones,29,male,382868,m2_o,C3,5,42032,
masterthesis_mushra,headphones,29,male,382868,m2_o,reference,100,42032,
masterthesis_mushra,headphones,29,male,382868,f5_o,C2,81,62791,
masterthesis_mushra,headphones,29,male,382868,f5_o,C4,40,62791,
masterthesis_mushra,headphones,29,male,382868,f5_o,C3,81,62791,
masterthesis_mushra,headphones,29,male,382868,f5_o,reference,97,62791,
masterthesis_mushra,headphones,29,male,382868,f5_o,C1,100,62791,
masterthesis_mushra,headphones,29,male,382868,m8_a,C3,53,42564,
masterthesis_mushra,headphones,29,male,382868,m8_a,C1,90,42564,
masterthesis_mushra,headphones,29,male,382868,m8_a,reference,100,42564,
masterthesis_mushra,headphones,29,male,382868,m8_a,C4,51,42564,
masterthesis_mushra,headphones,29,male,382868,m8_a,C2,44,42564,
masterthesis_mushra,headphones,29,male,382868,m1_i,C4,68,38320,
masterthesis_mushra,headphones,29,male,382868,m1_i,reference,100,38320,
masterthesis_mushra,headphones,29,male,382868,m1_i,C3,29,38320,
masterthesis_mushra,headphones,29,male,382868,m1_i,C1,82,38320,
masterthesis_mushra,headphones,29,male,382868,m1_i,C2,35,38320,
masterthesis_mushra,headphones,29,male,382868,f8_i,C2,51,67615,
masterthesis_mushra,headphones,29,male,382868,f8_i,C3,75,67615,
masterthesis_mushra,headphones,29,male,382868,f8_i,C1,93,67615,
masterthesis_mushra,headphones,29,male,382868,f8_i,C4,53,67615,
masterthesis_mushra,headphones,29,male,382868,f8_i,reference,100,67615,
masterthesis_mushra,headphones,29,male,382868,f4_i,C2,54,55363,
masterthesis_mushra,headphones,29,male,382868,f4_i,C3,46,55363,
masterthesis_mushra,headphones,29,male,382868,f4_i,C4,25,55363,
masterthesis_mushra,headphones,29,male,382868,f4_i,C1,93,55363,
masterthesis_mushra,headphones,29,male,382868,f4_i,reference,100,55363,
masterthesis_mushra,headphones,29,male,382868,m1_o,C4,59,61159,
masterthesis_mushra,headphones,29,male,382868,m1_o,C3,9,61159,
masterthesis_mushra,headphones,29,male,382868,m1_o,C2,83,61159,
masterthesis_mushra,headphones,29,male,382868,m1_o,C1,88,61159,
masterthesis_mushra,headphones,29,male,382868,m1_o,reference,95,61159,
masterthesis_mushra,headphones,29,male,382868,f6_o,C1,91,57511,
masterthesis_mushra,headphones,29,male,382868,f6_o,C4,56,57511,
masterthesis_mushra,headphones,29,male,382868,f6_o,C2,60,57511,
masterthesis_mushra,headphones,29,male,382868,f6_o,C3,62,57511,
masterthesis_mushra,headphones,29,male,382868,f6_o,reference,96,57511,
masterthesis_mushra,headphones,29,male,382868,m5_a,C1,90,46977,
masterthesis_mushra,headphones,29,male,382868,m5_a,C3,35,46977,
masterthesis_mushra,headphones,29,male,382868,m5_a,reference,93,46977,
masterthesis_mushra,headphones,29,male,382868,m5_a,C4,48,46977,
masterthesis_mushra,headphones,29,male,382868,m5_a,C2,38,46977,
masterthesis_mushra,headphones,29,male,382868,m4_a,C2,54,46022,
masterthesis_mushra,headphones,29,male,382868,m4_a,C4,57,46022,
masterthesis_mushra,headphones,29,male,382868,m4_a,C3,44,46022,
masterthesis_mushra,headphones,29,male,382868,m4_a,C1,93,46022,
masterthesis_mushra,headphones,29,male,382868,m4_a,reference,95,46022,
masterthesis_mushra,headphones,29,male,382868,m5_i,C4,57,73516,
masterthesis_mushra,headphones,29,male,382868,m5_i,C3,25,73516,
masterthesis_mushra,headphones,29,male,382868,m5_i,C1,90,73516,
masterthesis_mushra,headphones,29,male,382868,m5_i,C2,57,73516,
masterthesis_mushra,headphones,29,male,382868,m5_i,reference,100,73516,
masterthesis_mushra,loudspeakers,28,male,347233,example_f4_o,C4,69,41634,
masterthesis_mushra,loudspeakers,28,male,347233,example_f4_o,C1,100,41634,
masterthesis_mushra,loudspeakers,28,male,347233,example_f4_o,C3,78,41634,
masterthesis_mushra,loudspeakers,28,male,347233,example_f4_o,C2,38,41634,
masterthesis_mushra,loudspeakers,28,male,347233,example_f4_o,reference,80,41634,
masterthesis_mushra,loudspeakers,28,male,347233,example_m8_i,C3,100,11181,
masterthesis_mushra,loudspeakers,28,male,347233,example_m8_i,reference,100,11181,
masterthesis_mushra,loudspeakers,28,male,347233,example_m8_i,C2,100,11181,
masterthesis_mushra,loudspeakers,28,male,347233,example_m8_i,C4,100,11181,
masterthesis_mushra,loudspeakers,28,male,347233,example_m8_i,C1,100,11181,
masterthesis_mushra,loudspeakers,28,male,347233,example_f1_i,C3,100,9017,
masterthesis_mushra,loudspeakers,28,male,347233,example_f1_i,C1,100,9017,
masterthesis_mushra,loudspeakers,28,male,347233,example_f1_i,reference,100,9017,
masterthesis_mushra,loudspeakers,28,male,347233,example_f1_i,C4,100,9017,
masterthesis_mushra,loudspeakers,28,male,347233,example_f1_i,C2,100,9017,
masterthesis_mushra,loudspeakers,28,male,347233,example_m2_a,C2,100,8425,
masterthesis_mushra,loudspeakers,28,male,347233,example_m2_a,reference,100,8425,
masterthesis_mushra,loudspeakers,28,male,347233,example_m2_a,C1,100,8425,
masterthesis_mushra,loudspeakers,28,male,347233,example_m2_a,C4,100,8425,
masterthesis_mushra,loudspeakers,28,male,347233,example_m2_a,C3,100,8425,
masterthesis_mushra,loudspeakers,28,male,347233,f4_o,reference,86,42612,
masterthesis_mushra,loudspeakers,28,male,347233,f4_o,C3,55,42612,
masterthesis_mushra,loudspeakers,28,male,347233,f4_o,C1,78,42612,
masterthesis_mushra,loudspeakers,28,male,347233,f4_o,C4,37,42612,
masterthesis_mushra,loudspeakers,28,male,347233,f4_o,C2,64,42612,
masterthesis_mushra,loudspeakers,28,male,347233,m8_o,C1,77,28425,
masterthesis_mushra,loudspeakers,28,male,347233,m8_o,C4,72,28425,
masterthesis_mushra,loudspeakers,28,male,347233,m8_o,C3,32,28425,
